State,State Code,County,County Code,Year,Total Deaths,Total Population,Total Crude Rate,Total Age Adjusted Rate,Female Deaths,Female Deaths (Calculated),Female Population,Female Crude Rate,Female Age Adjusted Rate,Male Deaths,Male Deaths (Calculated),Male Population,Male Crude Rate,Male Age Adjusted Rate,White Deaths,White Population,White Crude Rate,White Age Adjusted Rate,Black Deaths,Black Population,Black Crude Rate,Black Age Adjusted Rate,API Deaths,API Population,API Crude Rate,API Age Adjusted Rate,Native American Deaths,Native American Population,Native American Crude Rate,Native American Age Adjusted Rate
Connecticut,09,Tolland County,09013,2010,-1,152691,-1,-1,-1,-1,75528,-1,-1,-1,-1,77163,-1,-1,-1,140648,-1,-1,-1,5833,-1,-1,-1,5802,-1,-1,-1,408,-1,-1
Connecticut,09,Tolland County,09013,2011,-1,152507,-1,-1,-1,-1,75501,-1,-1,-1,-1,77006,-1,-1,-1,139768,-1,-1,-1,6261,-1,-1,-1,6047,-1,-1,-1,431,-1,-1
Connecticut,09,Tolland County,09013,2012,10,151539,-2,-2,-1,-1,75505,-1,-1,-1,-1,76034,-1,-1,10,139067,-2,-2,-1,5848,-1,-1,-1,6200,-1,-1,-1,424,-1,-1
Connecticut,09,Tolland County,09013,2013,10,151377,-2,-2,-1,-1,75501,-1,-1,-1,-1,75876,-1,-1,10,138544,-2,-2,-1,5898,-1,-1,-1,6485,-1,-1,-1,450,-1,-1
Connecticut,09,Tolland County,09013,2014,25,151367,16.516,19.414,-1,-1,75419,-1,-1,16,16,75948,-2,-2,25,138140,18.098,21.733,-1,6057,-1,-1,-1,6721,-1,-1,-1,449,-1,-1
Connecticut,09,Tolland County,09013,2015,22,151420,14.529,16.427,-1,-1,75485,-1,-1,16,16,75935,-2,-2,22,137515,15.998,18.504,-1,6282,-1,-1,-1,7157,-1,-1,-1,466,-1,-1
Connecticut,09,Tolland County,09013,2016,34,151118,22.499,25.107,12,12,75281,-2,-2,22,22,75837,29.010,32.665,34,136799,24.854,28.332,-1,6257,-1,-1,-1,7574,-1,-1,-1,488,-1,-1
Connecticut,09,Tolland County,09013,2017,41,151461,27.070,31.597,-1,-1,75403,-1,-1,33,33,76058,43.388,49.957,39,136686,28.533,34.144,-1,6301,-1,-1,-1,7972,-1,-1,-1,502,-1,-1
Connecticut,09,Windham County,09015,1999,-1,108748,-1,-1,-1,-1,55171,-1,-1,-1,-1,53577,-1,-1,-1,104451,-1,-1,-1,2637,-1,-1,-1,1044,-1,-1,-1,616,-1,-1
Connecticut,09,Windham County,09015,2000,-1,109091,-1,-1,-1,-1,55299,-1,-1,-1,-1,53792,-1,-1,-1,104452,-1,-1,-1,2842,-1,-1,-1,1108,-1,-1,-1,689,-1,-1
Connecticut,09,Windham County,09015,2001,-1,109870,-1,-1,-1,-1,55591,-1,-1,-1,-1,54279,-1,-1,-1,105019,-1,-1,-1,2949,-1,-1,-1,1185,-1,-1,-1,717,-1,-1
Connecticut,09,Windham County,09015,2002,-1,111078,-1,-1,-1,-1,56213,-1,-1,-1,-1,54865,-1,-1,-1,106023,-1,-1,-1,3079,-1,-1,-1,1236,-1,-1,-1,740,-1,-1
Connecticut,09,Windham County,09015,2003,13,112653,-2,-2,-1,-1,56990,-1,-1,-1,-1,55663,-1,-1,13,107319,-2,-2,-1,3172,-1,-1,-1,1361,-1,-1,-1,801,-1,-1
Connecticut,09,Windham County,09015,2004,-1,114316,-1,-1,-1,-1,57701,-1,-1,-1,-1,56615,-1,-1,-1,108754,-1,-1,-1,3270,-1,-1,-1,1480,-1,-1,-1,812,-1,-1
Connecticut,09,Windham County,09015,2005,-1,115636,-1,-1,-1,-1,58284,-1,-1,-1,-1,57352,-1,-1,-1,109907,-1,-1,-1,3361,-1,-1,-1,1549,-1,-1,-1,819,-1,-1
Connecticut,09,Windham County,09015,2006,10,116778,-2,-2,-1,-1,58858,-1,-1,-1,-1,57920,-1,-1,10,110875,-2,-2,-1,3443,-1,-1,-1,1630,-1,-1,-1,830,-1,-1
Connecticut,09,Windham County,09015,2007,-1,117244,-1,-1,-1,-1,59084,-1,-1,-1,-1,58160,-1,-1,-1,111262,-1,-1,-1,3466,-1,-1,-1,1656,-1,-1,-1,860,-1,-1
Connecticut,09,Windham County,09015,2008,-1,117888,-1,-1,-1,-1,59456,-1,-1,-1,-1,58432,-1,-1,-1,111679,-1,-1,-1,3594,-1,-1,-1,1713,-1,-1,-1,902,-1,-1
Connecticut,09,Windham County,09015,2009,-1,118112,-1,-1,-1,-1,59644,-1,-1,-1,-1,58468,-1,-1,-1,111689,-1,-1,-1,3752,-1,-1,-1,1732,-1,-1,-1,939,-1,-1
Connecticut,09,Windham County,09015,2010,10,118428,-2,-2,-1,-1,59730,-1,-1,-1,-1,58698,-1,-1,-1,111919,-1,-1,-1,3842,-1,-1,-1,1730,-1,-1,-1,937,-1,-1
Connecticut,09,Windham County,09015,2011,10,118151,-2,-2,-1,-1,59562,-1,-1,-1,-1,58589,-1,-1,-1,111414,-1,-1,-1,3957,-1,-1,-1,1847,-1,-1,-1,933,-1,-1
Connecticut,09,Windham County,09015,2012,-1,117599,-1,-1,-1,-1,59302,-1,-1,-1,-1,58297,-1,-1,-1,110826,-1,-1,-1,3921,-1,-1,-1,1904,-1,-1,-1,948,-1,-1
Connecticut,09,Windham County,09015,2013,11,117604,-2,-2,-1,-1,59175,-1,-1,-1,-1,58429,-1,-1,10,110757,-2,-2,-1,3989,-1,-1,-1,1878,-1,-1,-1,980,-1,-1
Connecticut,09,Windham County,09015,2014,27,116998,23.077,23.264,12,12,58963,-2,-2,15,15,58035,-2,-2,24,109932,21.832,21.757,-1,4089,-1,-1,-1,2022,-1,-1,-1,955,-1,-1
Connecticut,09,Windham County,09015,2015,28,116573,24.019,25.675,-1,-1,58772,-1,-1,20,20,57801,34.601,36.383,27,109440,24.671,26.433,-1,4160,-1,-1,-1,2015,-1,-1,-1,958,-1,-1
Connecticut,09,Windham County,09015,2016,31,116192,26.680,28.552,12,12,58602,-2,-2,19,19,57590,-2,-2,29,109072,26.588,28.656,-1,4085,-1,-1,-1,2038,-1,-1,-1,997,-1,-1
Connecticut,09,Windham County,09015,2017,42,116359,36.095,39.653,17,17,58542,-2,-2,25,25,57817,43.240,46.753,39,109054,35.762,39.866,-1,4181,-1,-1,-1,2126,-1,-1,-1,998,-1,-1
Maine,23,Androscoggin County,23001,1999,-1,103403,-1,-1,-1,-1,53231,-1,-1,-1,-1,50172,-1,-1,-1,101616,-1,-1,-1,815,-1,-1,-1,663,-1,-1,-1,309,-1,-1
Maine,23,Androscoggin County,23001,2000,-1,103793,-1,-1,-1,-1,53408,-1,-1,-1,-1,50385,-1,-1,-1,101853,-1,-1,-1,898,-1,-1,-1,692,-1,-1,-1,350,-1,-1
Maine,23,Androscoggin County,23001,2001,-1,104260,-1,-1,-1,-1,53707,-1,-1,-1,-1,50553,-1,-1,-1,102097,-1,-1,-1,1056,-1,-1,-1,701,-1,-1,-1,406,-1,-1
Maine,23,Androscoggin County,23001,2002,-1,105063,-1,-1,-1,-1,54019,-1,-1,-1,-1,51044,-1,-1,-1,102441,-1,-1,-1,1453,-1,-1,-1,738,-1,-1,-1,431,-1,-1
Maine,23,Androscoggin County,23001,2003,-1,106140,-1,-1,-1,-1,54409,-1,-1,-1,-1,51731,-1,-1,-1,102982,-1,-1,-1,1950,-1,-1,-1,765,-1,-1,-1,443,-1,-1
Maine,23,Androscoggin County,23001,2004,-1,106867,-1,-1,-1,-1,54607,-1,-1,-1,-1,52260,-1,-1,-1,103272,-1,-1,-1,2314,-1,-1,-1,828,-1,-1,-1,453,-1,-1
Maine,23,Androscoggin County,23001,2005,-1,107352,-1,-1,-1,-1,54832,-1,-1,-1,-1,52520,-1,-1,-1,103392,-1,-1,-1,2660,-1,-1,-1,830,-1,-1,-1,470,-1,-1
Maine,23,Androscoggin County,23001,2006,-1,107932,-1,-1,-1,-1,55104,-1,-1,-1,-1,52828,-1,-1,-1,103552,-1,-1,-1,3069,-1,-1,-1,854,-1,-1,-1,457,-1,-1
Maine,23,Androscoggin County,23001,2007,-1,107739,-1,-1,-1,-1,54998,-1,-1,-1,-1,52741,-1,-1,-1,103047,-1,-1,-1,3343,-1,-1,-1,851,-1,-1,-1,498,-1,-1
Maine,23,Androscoggin County,23001,2008,-1,108284,-1,-1,-1,-1,55231,-1,-1,-1,-1,53053,-1,-1,-1,103121,-1,-1,-1,3717,-1,-1,-1,932,-1,-1,-1,514,-1,-1
Maine,23,Androscoggin County,23001,2009,11,107830,-2,-2,-1,-1,55018,-1,-1,-1,-1,52812,-1,-1,11,102185,-2,-2,-1,4169,-1,-1,-1,960,-1,-1,-1,516,-1,-1
Maine,23,Androscoggin County,23001,2010,12,107702,-2,-2,-1,-1,54986,-1,-1,10,10,52716,-2,-2,12,101769,-2,-2,-1,4455,-1,-1,-1,947,-1,-1,-1,531,-1,-1
Maine,23,Androscoggin County,23001,2011,-1,107398,-1,-1,-1,-1,54741,-1,-1,-1,-1,52657,-1,-1,-1,101368,-1,-1,-1,4502,-1,-1,-1,981,-1,-1,-1,547,-1,-1
Maine,23,Androscoggin County,23001,2012,-1,107609,-1,-1,-1,-1,54866,-1,-1,-1,-1,52743,-1,-1,-1,101563,-1,-1,-1,4495,-1,-1,-1,1001,-1,-1,-1,550,-1,-1
Maine,23,Androscoggin County,23001,2013,10,107604,-2,-2,-1,-1,54788,-1,-1,-1,-1,52816,-1,-1,-1,101437,-1,-1,-1,4646,-1,-1,-1,1002,-1,-1,-1,519,-1,-1
Maine,23,Androscoggin County,23001,2014,20,107440,18.615,19.161,-1,-1,54657,-1,-1,17,17,52783,-2,-2,19,101170,-2,-2,-1,4696,-1,-1,-1,1034,-1,-1,-1,540,-1,-1
Maine,23,Androscoggin County,23001,2015,20,107233,18.651,18.379,-1,-1,54543,-1,-1,15,15,52690,-2,-2,20,100880,19.826,19.338,-1,4688,-1,-1,-1,1132,-1,-1,-1,533,-1,-1
Maine,23,Androscoggin County,23001,2016,23,107319,21.431,23.764,-1,-1,54705,-1,-1,15,15,52614,-2,-2,23,100683,22.844,25.173,-1,4915,-1,-1,-1,1190,-1,-1,-1,531,-1,-1
Maine,23,Androscoggin County,23001,2017,18,107651,-2,-2,-1,-1,54884,-1,-1,10,10,52767,-2,-2,17,100719,-2,-2,-1,5214,-1,-1,-1,1178,-1,-1,-1,540,-1,-1
Maine,23,Aroostook County,23003,1999,-1,74227,-1,-1,-1,-1,37937,-1,-1,-1,-1,36290,-1,-1,-1,72522,-1,-1,-1,313,-1,-1,-1,365,-1,-1,-1,1027,-1,-1
Maine,23,Aroostook County,23003,2000,-1,73938,-1,-1,-1,-1,37843,-1,-1,-1,-1,36095,-1,-1,-1,72093,-1,-1,-1,335,-1,-1,-1,397,-1,-1,-1,1113,-1,-1
Maine,23,Aroostook County,23003,2001,-1,72962,-1,-1,-1,-1,37395,-1,-1,-1,-1,35567,-1,-1,-1,71064,-1,-1,-1,376,-1,-1,-1,407,-1,-1,-1,1115,-1,-1
Maine,23,Aroostook County,23003,2002,-1,72942,-1,-1,-1,-1,37317,-1,-1,-1,-1,35625,-1,-1,-1,71011,-1,-1,-1,404,-1,-1,-1,394,-1,-1,-1,1133,-1,-1
Maine,23,Aroostook County,23003,2003,-1,72944,-1,-1,-1,-1,37189,-1,-1,-1,-1,35755,-1,-1,-1,70937,-1,-1,-1,435,-1,-1,-1,386,-1,-1,-1,1186,-1,-1
Maine,23,Aroostook County,23003,2004,-1,72959,-1,-1,-1,-1,37149,-1,-1,-1,-1,35810,-1,-1,-1,70888,-1,-1,-1,488,-1,-1,-1,383,-1,-1,-1,1200,-1,-1
Maine,23,Aroostook County,23003,2005,-1,72881,-1,-1,-1,-1,37129,-1,-1,-1,-1,35752,-1,-1,-1,70775,-1,-1,-1,503,-1,-1,-1,377,-1,-1,-1,1226,-1,-1
Maine,23,Aroostook County,23003,2006,-1,72827,-1,-1,-1,-1,37022,-1,-1,-1,-1,35805,-1,-1,-1,70651,-1,-1,-1,530,-1,-1,-1,353,-1,-1,-1,1293,-1,-1
Maine,23,Aroostook County,23003,2007,-1,72711,-1,-1,-1,-1,36950,-1,-1,-1,-1,35761,-1,-1,-1,70466,-1,-1,-1,537,-1,-1,-1,365,-1,-1,-1,1343,-1,-1
Maine,23,Aroostook County,23003,2008,-1,72542,-1,-1,-1,-1,36817,-1,-1,-1,-1,35725,-1,-1,-1,70221,-1,-1,-1,556,-1,-1,-1,355,-1,-1,-1,1410,-1,-1
Maine,23,Aroostook County,23003,2009,-1,72258,-1,-1,-1,-1,36700,-1,-1,-1,-1,35558,-1,-1,-1,69917,-1,-1,-1,582,-1,-1,-1,335,-1,-1,-1,1424,-1,-1
Maine,23,Aroostook County,23003,2010,-1,71870,-1,-1,-1,-1,36483,-1,-1,-1,-1,35387,-1,-1,-1,69498,-1,-1,-1,595,-1,-1,-1,331,-1,-1,-1,1446,-1,-1
Maine,23,Aroostook County,23003,2011,-1,71482,-1,-1,-1,-1,36235,-1,-1,-1,-1,35247,-1,-1,-1,69021,-1,-1,-1,657,-1,-1,-1,384,-1,-1,-1,1420,-1,-1
Maine,23,Aroostook County,23003,2012,-1,70868,-1,-1,-1,-1,35906,-1,-1,-1,-1,34962,-1,-1,-1,68331,-1,-1,-1,701,-1,-1,-1,415,-1,-1,-1,1421,-1,-1
Maine,23,Aroostook County,23003,2013,-1,70055,-1,-1,-1,-1,35510,-1,-1,-1,-1,34545,-1,-1,-1,67516,-1,-1,-1,672,-1,-1,-1,399,-1,-1,-1,1468,-1,-1
Maine,23,Aroostook County,23003,2014,-1,69447,-1,-1,-1,-1,35191,-1,-1,-1,-1,34256,-1,-1,-1,66827,-1,-1,-1,730,-1,-1,-1,407,-1,-1,-1,1483,-1,-1
Maine,23,Aroostook County,23003,2015,-1,68628,-1,-1,-1,-1,34738,-1,-1,-1,-1,33890,-1,-1,-1,66026,-1,-1,-1,742,-1,-1,-1,374,-1,-1,-1,1486,-1,-1
Maine,23,Aroostook County,23003,2016,14,67959,-2,-2,-1,-1,34355,-1,-1,-1,-1,33604,-1,-1,13,65290,-2,-2,-1,776,-1,-1,-1,378,-1,-1,-1,1515,-1,-1
Maine,23,Aroostook County,23003,2017,-1,67653,-1,-1,-1,-1,34164,-1,-1,-1,-1,33489,-1,-1,-1,64904,-1,-1,-1,862,-1,-1,-1,364,-1,-1,-1,1523,-1,-1
Maine,23,Cumberland County,23005,1999,-1,263931,-1,-1,-1,-1,136249,-1,-1,-1,-1,127682,-1,-1,-1,256041,-1,-1,-1,3144,-1,-1,-1,3930,-1,-1,-1,816,-1,-1
Maine,23,Cumberland County,23005,2000,15,265612,-2,-2,-1,-1,137023,-1,-1,12,12,128589,-2,-2,13,257103,-2,-2,-1,3493,-1,-1,-1,4115,-1,-1,-1,901,-1,-1
Maine,23,Cumberland County,23005,2001,20,268391,7.452,7.205,-1,-1,138220,-1,-1,14,14,130171,-2,-2,20,259028,7.721,7.478,-1,3948,-1,-1,-1,4445,-1,-1,-1,970,-1,-1
Maine,23,Cumberland County,23005,2002,42,270533,15.525,15.357,18,18,139356,-2,-2,24,24,131177,18.296,17.769,41,260430,15.743,15.665,-1,4360,-1,-1,-1,4706,-1,-1,-1,1037,-1,-1
Maine,23,Cumberland County,23005,2003,23,273041,8.424,8.081,-1,-1,140665,-1,-1,18,18,132376,-2,-2,22,262057,8.395,8.021,-1,4961,-1,-1,-1,4981,-1,-1,-1,1042,-1,-1
Maine,23,Cumberland County,23005,2004,23,274920,8.366,8.658,-1,-1,141620,-1,-1,16,16,133300,-2,-2,23,263095,8.742,9.102,-1,5529,-1,-1,-1,5271,-1,-1,-1,1025,-1,-1
Maine,23,Cumberland County,23005,2005,24,276275,8.687,8.364,14,14,142133,-2,-2,10,10,134142,-2,-2,22,263482,8.350,7.951,-1,6111,-1,-1,-1,5527,-1,-1,-1,1155,-1,-1
Maine,23,Cumberland County,23005,2006,13,277084,-2,-2,-1,-1,142322,-1,-1,-1,-1,134762,-1,-1,13,263691,-2,-2,-1,6534,-1,-1,-1,5724,-1,-1,-1,1135,-1,-1
Maine,23,Cumberland County,23005,2007,24,278781,8.609,9.043,-1,-1,143192,-1,-1,15,15,135589,-2,-2,23,264622,8.692,9.195,-1,7154,-1,-1,-1,5845,-1,-1,-1,1160,-1,-1
Maine,23,Cumberland County,23005,2008,28,280681,9.976,9.652,-1,-1,144289,-1,-1,19,19,136392,-2,-2,27,265717,10.161,9.748,-1,7704,-1,-1,-1,6099,-1,-1,-1,1161,-1,-1
Maine,23,Cumberland County,23005,2009,24,281969,8.512,8.114,-1,-1,145009,-1,-1,15,15,136960,-2,-2,24,266400,9.009,8.566,-1,8075,-1,-1,-1,6282,-1,-1,-1,1212,-1,-1
Maine,23,Cumberland County,23005,2010,14,281674,-2,-2,-1,-1,144990,-1,-1,10,10,136684,-2,-2,14,266060,-2,-2,-1,7988,-1,-1,-1,6475,-1,-1,-1,1151,-1,-1
Maine,23,Cumberland County,23005,2011,11,282401,-2,-2,-1,-1,145186,-1,-1,-1,-1,137215,-1,-1,-1,266660,-1,-1,-1,7855,-1,-1,-1,6595,-1,-1,-1,1291,-1,-1
Maine,23,Cumberland County,23005,2012,31,283921,10.919,10.713,-1,-1,146063,-1,-1,22,22,137858,15.958,15.930,31,267205,11.602,11.390,-1,8542,-1,-1,-1,6856,-1,-1,-1,1318,-1,-1
Maine,23,Cumberland County,23005,2013,29,285456,10.159,10.249,11,11,146886,-2,-2,18,18,138570,-2,-2,28,268554,10.426,10.515,-1,8794,-1,-1,-1,6891,-1,-1,-1,1217,-1,-1
Maine,23,Cumberland County,23005,2014,35,287797,12.161,12.031,10,10,148008,-2,-2,25,25,139789,17.884,17.131,35,270149,12.956,12.808,-1,9435,-1,-1,-1,7028,-1,-1,-1,1185,-1,-1
Maine,23,Cumberland County,23005,2015,68,289977,23.450,24.325,18,18,148933,-2,-2,50,50,141044,35.450,37.168,66,272011,24.264,25.165,-1,9432,-1,-1,-1,7352,-1,-1,-1,1182,-1,-1
Maine,23,Cumberland County,23005,2016,56,292041,19.175,19.165,16,16,149984,-2,-2,40,40,142057,28.158,27.426,56,273684,20.462,20.501,-1,9746,-1,-1,-1,7360,-1,-1,-1,1251,-1,-1
Maine,23,Cumberland County,23005,2017,82,292500,28.034,29.361,12,12,150502,-2,-2,70,70,141998,49.296,52.148,79,273704,28.863,30.613,-1,10061,-1,-1,-1,7470,-1,-1,-1,1265,-1,-1
Maine,23,Franklin County,23007,1999,-1,29370,-1,-1,-1,-1,15179,-1,-1,-1,-1,14191,-1,-1,-1,29084,-1,-1,-1,52,-1,-1,-1,117,-1,-1,-1,117,-1,-1
Maine,23,Franklin County,23007,2000,-1,29467,-1,-1,-1,-1,15239,-1,-1,-1,-1,14228,-1,-1,-1,29108,-1,-1,-1,89,-1,-1,-1,140,-1,-1,-1,130,-1,-1
Maine,23,Franklin County,23007,2001,-1,29631,-1,-1,-1,-1,15311,-1,-1,-1,-1,14320,-1,-1,-1,29263,-1,-1,-1,97,-1,-1,-1,147,-1,-1,-1,124,-1,-1
Maine,23,Franklin County,23007,2002,-1,30019,-1,-1,-1,-1,15509,-1,-1,-1,-1,14510,-1,-1,-1,29645,-1,-1,-1,108,-1,-1,-1,144,-1,-1,-1,122,-1,-1
Maine,23,Franklin County,23007,2003,-1,30026,-1,-1,-1,-1,15421,-1,-1,-1,-1,14605,-1,-1,-1,29657,-1,-1,-1,106,-1,-1,-1,142,-1,-1,-1,121,-1,-1
Maine,23,Franklin County,23007,2004,-1,30096,-1,-1,-1,-1,15448,-1,-1,-1,-1,14648,-1,-1,-1,29717,-1,-1,-1,112,-1,-1,-1,139,-1,-1,-1,128,-1,-1
Maine,23,Franklin County,23007,2005,-1,30226,-1,-1,-1,-1,15472,-1,-1,-1,-1,14754,-1,-1,-1,29841,-1,-1,-1,118,-1,-1,-1,141,-1,-1,-1,126,-1,-1
Maine,23,Franklin County,23007,2006,-1,30528,-1,-1,-1,-1,15626,-1,-1,-1,-1,14902,-1,-1,-1,30131,-1,-1,-1,112,-1,-1,-1,155,-1,-1,-1,130,-1,-1
Maine,23,Franklin County,23007,2007,-1,30596,-1,-1,-1,-1,15598,-1,-1,-1,-1,14998,-1,-1,-1,30192,-1,-1,-1,112,-1,-1,-1,156,-1,-1,-1,136,-1,-1
Maine,23,Franklin County,23007,2008,-1,30652,-1,-1,-1,-1,15647,-1,-1,-1,-1,15005,-1,-1,-1,30236,-1,-1,-1,125,-1,-1,-1,149,-1,-1,-1,142,-1,-1
Maine,23,Franklin County,23007,2009,-1,30779,-1,-1,-1,-1,15718,-1,-1,-1,-1,15061,-1,-1,-1,30363,-1,-1,-1,121,-1,-1,-1,141,-1,-1,-1,154,-1,-1
Maine,23,Franklin County,23007,2010,-1,30768,-1,-1,-1,-1,15715,-1,-1,-1,-1,15053,-1,-1,-1,30350,-1,-1,-1,121,-1,-1,-1,149,-1,-1,-1,148,-1,-1
Maine,23,Franklin County,23007,2011,-1,30746,-1,-1,-1,-1,15661,-1,-1,-1,-1,15085,-1,-1,-1,30283,-1,-1,-1,147,-1,-1,-1,162,-1,-1,-1,154,-1,-1
Maine,23,Franklin County,23007,2012,-1,30630,-1,-1,-1,-1,15615,-1,-1,-1,-1,15015,-1,-1,-1,30120,-1,-1,-1,163,-1,-1,-1,199,-1,-1,-1,148,-1,-1
Maine,23,Franklin County,23007,2013,-1,30495,-1,-1,-1,-1,15558,-1,-1,-1,-1,14937,-1,-1,-1,29965,-1,-1,-1,171,-1,-1,-1,207,-1,-1,-1,152,-1,-1
Maine,23,Franklin County,23007,2014,-1,30296,-1,-1,-1,-1,15441,-1,-1,-1,-1,14855,-1,-1,-1,29689,-1,-1,-1,227,-1,-1,-1,225,-1,-1,-1,155,-1,-1
Maine,23,Franklin County,23007,2015,-1,29991,-1,-1,-1,-1,15264,-1,-1,-1,-1,14727,-1,-1,-1,29424,-1,-1,-1,237,-1,-1,-1,174,-1,-1,-1,156,-1,-1
Maine,23,Franklin County,23007,2016,-1,30001,-1,-1,-1,-1,15281,-1,-1,-1,-1,14720,-1,-1,-1,29405,-1,-1,-1,264,-1,-1,-1,160,-1,-1,-1,172,-1,-1
Maine,23,Franklin County,23007,2017,-1,29988,-1,-1,-1,-1,15236,-1,-1,-1,-1,14752,-1,-1,-1,29388,-1,-1,-1,266,-1,-1,-1,159,-1,-1,-1,175,-1,-1
Maine,23,Hancock County,23009,1999,-1,51404,-1,-1,-1,-1,26250,-1,-1,-1,-1,25154,-1,-1,-1,50806,-1,-1,-1,145,-1,-1,-1,210,-1,-1,-1,243,-1,-1
Maine,23,Hancock County,23009,2000,-1,51791,-1,-1,-1,-1,26467,-1,-1,-1,-1,25324,-1,-1,-1,51120,-1,-1,-1,186,-1,-1,-1,226,-1,-1,-1,259,-1,-1
Maine,23,Hancock County,23009,2001,-1,52109,-1,-1,-1,-1,26614,-1,-1,-1,-1,25495,-1,-1,-1,51370,-1,-1,-1,218,-1,-1,-1,275,-1,-1,-1,246,-1,-1
Maine,23,Hancock County,23009,2002,-1,52327,-1,-1,-1,-1,26656,-1,-1,-1,-1,25671,-1,-1,-1,51555,-1,-1,-1,223,-1,-1,-1,297,-1,-1,-1,252,-1,-1
Maine,23,Hancock County,23009,2003,-1,53030,-1,-1,-1,-1,27025,-1,-1,-1,-1,26005,-1,-1,-1,52203,-1,-1,-1,250,-1,-1,-1,330,-1,-1,-1,247,-1,-1
Maine,23,Hancock County,23009,2004,-1,53613,-1,-1,-1,-1,27270,-1,-1,-1,-1,26343,-1,-1,-1,52757,-1,-1,-1,253,-1,-1,-1,347,-1,-1,-1,256,-1,-1
Maine,23,Hancock County,23009,2005,-1,53745,-1,-1,-1,-1,27342,-1,-1,-1,-1,26403,-1,-1,-1,52831,-1,-1,-1,293,-1,-1,-1,366,-1,-1,-1,255,-1,-1
Maine,23,Hancock County,23009,2006,-1,54009,-1,-1,-1,-1,27495,-1,-1,-1,-1,26514,-1,-1,-1,53058,-1,-1,-1,286,-1,-1,-1,406,-1,-1,-1,259,-1,-1
Maine,23,Hancock County,23009,2007,-1,54300,-1,-1,-1,-1,27663,-1,-1,-1,-1,26637,-1,-1,-1,53297,-1,-1,-1,305,-1,-1,-1,432,-1,-1,-1,266,-1,-1
Maine,23,Hancock County,23009,2008,-1,54371,-1,-1,-1,-1,27771,-1,-1,-1,-1,26600,-1,-1,-1,53295,-1,-1,-1,334,-1,-1,-1,480,-1,-1,-1,262,-1,-1
Maine,23,Hancock County,23009,2009,-1,54499,-1,-1,-1,-1,27815,-1,-1,-1,-1,26684,-1,-1,-1,53422,-1,-1,-1,328,-1,-1,-1,484,-1,-1,-1,265,-1,-1
Maine,23,Hancock County,23009,2010,-1,54418,-1,-1,-1,-1,27777,-1,-1,-1,-1,26641,-1,-1,-1,53335,-1,-1,-1,332,-1,-1,-1,477,-1,-1,-1,274,-1,-1
Maine,23,Hancock County,23009,2011,-1,54578,-1,-1,-1,-1,27887,-1,-1,-1,-1,26691,-1,-1,-1,53384,-1,-1,-1,387,-1,-1,-1,500,-1,-1,-1,307,-1,-1
Maine,23,Hancock County,23009,2012,-1,54558,-1,-1,-1,-1,27927,-1,-1,-1,-1,26631,-1,-1,-1,53285,-1,-1,-1,376,-1,-1,-1,585,-1,-1,-1,312,-1,-1
Maine,23,Hancock County,23009,2013,-1,54845,-1,-1,-1,-1,28021,-1,-1,-1,-1,26824,-1,-1,-1,53473,-1,-1,-1,458,-1,-1,-1,598,-1,-1,-1,316,-1,-1
Maine,23,Hancock County,23009,2014,-1,54696,-1,-1,-1,-1,27978,-1,-1,-1,-1,26718,-1,-1,-1,53189,-1,-1,-1,526,-1,-1,-1,643,-1,-1,-1,338,-1,-1
Maine,23,Hancock County,23009,2015,-1,54659,-1,-1,-1,-1,27940,-1,-1,-1,-1,26719,-1,-1,-1,53116,-1,-1,-1,555,-1,-1,-1,635,-1,-1,-1,353,-1,-1
Maine,23,Hancock County,23009,2016,15,54419,-2,-2,-1,-1,28015,-1,-1,12,12,26404,-2,-2,15,52783,-2,-2,-1,640,-1,-1,-1,680,-1,-1,-1,316,-1,-1
Maine,23,Hancock County,23009,2017,-1,54497,-1,-1,-1,-1,28070,-1,-1,-1,-1,26427,-1,-1,-1,52832,-1,-1,-1,679,-1,-1,-1,664,-1,-1,-1,322,-1,-1
Maine,23,Kennebec County,23011,1999,-1,116679,-1,-1,-1,-1,60164,-1,-1,-1,-1,56515,-1,-1,-1,114971,-1,-1,-1,447,-1,-1,-1,733,-1,-1,-1,528,-1,-1
Maine,23,Kennebec County,23011,2000,-1,117114,-1,-1,-1,-1,60368,-1,-1,-1,-1,56746,-1,-1,-1,115182,-1,-1,-1,567,-1,-1,-1,763,-1,-1,-1,602,-1,-1
Maine,23,Kennebec County,23011,2001,-1,118024,-1,-1,-1,-1,60820,-1,-1,-1,-1,57204,-1,-1,-1,115925,-1,-1,-1,658,-1,-1,-1,776,-1,-1,-1,665,-1,-1
Maine,23,Kennebec County,23011,2002,11,118611,-2,-2,-1,-1,61032,-1,-1,-1,-1,57579,-1,-1,11,116421,-2,-2,-1,689,-1,-1,-1,844,-1,-1,-1,657,-1,-1
Maine,23,Kennebec County,23011,2003,-1,119538,-1,-1,-1,-1,61487,-1,-1,-1,-1,58051,-1,-1,-1,117194,-1,-1,-1,771,-1,-1,-1,874,-1,-1,-1,699,-1,-1
Maine,23,Kennebec County,23011,2004,21,120303,17.456,17.855,-1,-1,61871,-1,-1,13,13,58432,-2,-2,21,117825,17.823,18.281,-1,829,-1,-1,-1,930,-1,-1,-1,719,-1,-1
