State,State_Code,County,County_Code,Year,Total_Deaths,Total_Population,Total_Age_Adjusted_Rate,Female_Deaths_(Calculated),Male_Deaths_(Calculated),White_Age_Adjusted_Rate,Black_Age_Adjusted_Rate,API_Age_Adjusted_Rate,Native_American_Age_Adjusted_Rate,Heroin_Deaths,Heroin_Age_Adjusted_Rate,Other_Opioids_Deaths,Other_Opioids_Age_Adjusted_Rate,Methadone_Deaths,Methadone_Age_Adjusted_Rate,Other_Synthetic_Narcotics_Deaths,Other_Synthetic_Narcotics_Age_Adjusted_Rate,Other_Unspecified_Narcotics_Deaths,Other_Unspecified_Narcotics_Age_Adjusted_Rate
Connecticut,09,Fairfield County,09001,2011,30,925899,3.423,7,23,4.310,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Fairfield County,09001,2012,38,933835,4.259,11,27,5.206,Suppressed,Suppressed,Suppressed,20,2.214,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Fairfield County,09001,2013,85,939904,9.086,29,56,10.140,Unreliable,Suppressed,Suppressed,32,3.617,26,2.746,10,Unreliable,20,1.937,Suppressed,Suppressed
Connecticut,09,Fairfield County,09001,2014,87,945438,9.266,29,58,10.770,Suppressed,Suppressed,Suppressed,48,5.426,32,3.105,Suppressed,Suppressed,14,Unreliable,Suppressed,Suppressed
Connecticut,09,Fairfield County,09001,2015,114,948053,12.327,32,82,14.724,Suppressed,Suppressed,Suppressed,59,6.394,30,3.180,13,Unreliable,38,4.165,Suppressed,Suppressed
Connecticut,09,Fairfield County,09001,2016,150,944177,16.755,46,104,20.138,Suppressed,Suppressed,Suppressed,86,9.590,33,3.489,17,Unreliable,79,9.073,Suppressed,Suppressed
Connecticut,09,Fairfield County,09001,2017,155,949921,16.962,42,113,19.073,Unreliable,Suppressed,Suppressed,75,8.433,27,2.773,18,Unreliable,113,12.626,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,1999,41,853039,4.862,7,34,5.335,Suppressed,Suppressed,Suppressed,28,3.262,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2000,54,857183,6.278,9,45,6.766,Suppressed,Suppressed,Suppressed,34,3.949,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,14,Unreliable
Connecticut,09,Hartford County,09003,2001,39,862573,4.578,8,31,4.987,Suppressed,Suppressed,Suppressed,27,3.226,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2002,46,867451,5.429,14,32,6.125,Suppressed,Suppressed,Suppressed,24,2.878,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2003,46,873335,5.330,9,37,5.720,Suppressed,Suppressed,Suppressed,32,3.745,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2004,43,874449,4.996,13,30,5.987,Suppressed,Suppressed,Suppressed,22,2.665,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2005,52,878081,6.021,17,35,6.880,Suppressed,Suppressed,Suppressed,28,3.183,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,11,Unreliable
Connecticut,09,Hartford County,09003,2006,61,881298,6.999,18,43,8.462,Suppressed,Suppressed,Suppressed,25,2.927,12,Unreliable,15,Unreliable,Suppressed,Suppressed,11,Unreliable
Connecticut,09,Hartford County,09003,2007,65,884548,7.556,20,45,8.959,Suppressed,Suppressed,Suppressed,33,3.979,Suppressed,Suppressed,13,Unreliable,Suppressed,Suppressed,12,Unreliable
Connecticut,09,Hartford County,09003,2008,55,887891,6.250,17,38,7.604,Suppressed,Suppressed,Suppressed,33,3.844,Suppressed,Suppressed,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2009,47,891667,5.379,7,40,6.198,Suppressed,Suppressed,Suppressed,25,2.893,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2010,52,894014,5.895,14,38,6.790,Suppressed,Suppressed,Suppressed,16,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,15,Unreliable
Connecticut,09,Hartford County,09003,2011,51,894705,5.730,14,37,7.120,Suppressed,Suppressed,Suppressed,27,3.334,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2012,47,897259,5.328,9,38,6.879,Suppressed,Suppressed,Suppressed,23,2.867,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2013,117,898272,13.060,27,90,15.700,Suppressed,Suppressed,Suppressed,71,7.866,38,4.188,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2014,137,897985,16.033,43,94,20.344,Suppressed,Suppressed,Suppressed,77,9.150,39,4.458,11,Unreliable,24,2.821,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2015,191,895841,20.815,54,137,25.703,Unreliable,Suppressed,Suppressed,114,12.849,51,5.071,10,Unreliable,73,8.139,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2016,245,892389,27.776,53,192,33.945,14.251,Suppressed,Suppressed,141,16.217,54,5.836,13,Unreliable,161,18.590,Suppressed,Suppressed
Connecticut,09,Hartford County,09003,2017,281,895388,31.461,61,220,39.110,Unreliable,Suppressed,Suppressed,106,11.989,49,5.021,19,Unreliable,210,23.920,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,1999,Suppressed,181328,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2000,Suppressed,182193,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2001,11,184118,Unreliable,0,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2002,Suppressed,185974,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2003,Suppressed,187424,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2004,12,188601,Unreliable,2,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2005,Suppressed,188912,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2006,13,189682,Unreliable,2,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2007,19,189866,Unreliable,5,14,Unreliable,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2008,13,190175,Unreliable,3,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2009,17,190015,Unreliable,6,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2010,16,189927,Unreliable,3,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2011,Suppressed,188789,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2012,13,187530,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2013,28,186924,15.451,11,17,16.264,Suppressed,Suppressed,Suppressed,15,Unreliable,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2014,44,184993,26.990,13,31,28.567,Suppressed,Suppressed,Suppressed,33,20.825,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2015,52,183603,31.990,14,38,31.397,Suppressed,Suppressed,Suppressed,31,20.754,13,Unreliable,Suppressed,Suppressed,15,Unreliable,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2016,37,182571,20.416,13,24,21.692,Suppressed,Suppressed,Suppressed,18,Unreliable,16,Unreliable,Suppressed,Suppressed,18,Unreliable,Suppressed,Suppressed
Connecticut,09,Litchfield County,09005,2017,52,182177,32.207,15,37,33.644,Suppressed,Suppressed,Suppressed,32,20.356,Suppressed,Suppressed,Suppressed,Suppressed,37,23.720,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,1999,Suppressed,153340,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2000,Suppressed,155071,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2001,Suppressed,157006,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2002,Suppressed,159187,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2003,Suppressed,160864,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2004,12,161450,Unreliable,1,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2005,Suppressed,162191,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2006,Suppressed,163473,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2007,14,164129,Unreliable,4,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2008,15,164962,Unreliable,2,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2009,Suppressed,165607,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2010,16,165676,Unreliable,4,12,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2011,12,166043,Unreliable,1,11,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2012,11,165602,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2013,19,165562,Unreliable,4,15,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2014,33,164943,21.400,8,25,23.321,Suppressed,Suppressed,Suppressed,18,Unreliable,10,Unreliable,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2015,37,164063,23.697,9,28,26.034,Suppressed,Suppressed,Suppressed,23,14.946,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2016,45,163329,28.434,15,30,30.617,Suppressed,Suppressed,Suppressed,25,16.999,14,Unreliable,Suppressed,Suppressed,25,17.760,Suppressed,Suppressed
Connecticut,09,Middlesex County,09007,2017,43,163410,29.702,7,36,31.969,Suppressed,Suppressed,Suppressed,14,Unreliable,11,Unreliable,Suppressed,Suppressed,33,24.546,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,1999,41,820396,4.978,11,30,4.570,Suppressed,Suppressed,Suppressed,23,2.818,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2000,39,824008,4.796,3,36,5.284,Suppressed,Suppressed,Suppressed,24,2.927,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2001,40,829875,4.840,5,35,5.319,Suppressed,Suppressed,Suppressed,28,3.388,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2002,57,835099,6.958,11,46,8.269,Suppressed,Suppressed,Suppressed,29,3.542,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,12,Unreliable
Connecticut,09,New Haven County,09009,2003,43,841939,5.150,10,33,5.482,Suppressed,Suppressed,Suppressed,26,3.090,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2004,67,844505,8.230,21,46,9.606,Suppressed,Suppressed,Suppressed,25,3.097,14,Unreliable,19,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2005,58,847162,6.968,16,42,8.284,Suppressed,Suppressed,Suppressed,24,2.888,10,Unreliable,19,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2006,78,850207,9.197,8,70,10.872,Suppressed,Suppressed,Suppressed,35,4.255,Suppressed,Suppressed,20,2.272,Suppressed,Suppressed,15,Unreliable
Connecticut,09,New Haven County,09009,2007,72,853598,8.563,19,53,10.337,Suppressed,Suppressed,Suppressed,32,3.830,Suppressed,Suppressed,20,2.357,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2008,66,856622,7.635,21,45,9.054,Suppressed,Suppressed,Suppressed,27,3.248,11,Unreliable,16,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2009,60,860025,7.007,18,42,8.603,Suppressed,Suppressed,Suppressed,25,2.942,11,Unreliable,12,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2010,71,862477,8.199,23,48,10.026,Suppressed,Suppressed,Suppressed,28,3.357,14,Unreliable,14,Unreliable,Suppressed,Suppressed,11,Unreliable
Connecticut,09,New Haven County,09009,2011,67,861113,7.862,22,45,9.601,Suppressed,Suppressed,Suppressed,21,2.516,18,Unreliable,14,Unreliable,Suppressed,Suppressed,10,Unreliable
Connecticut,09,New Haven County,09009,2012,43,862813,5.183,11,32,5.860,Suppressed,Suppressed,Suppressed,16,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2013,120,862287,14.053,39,81,16.635,Suppressed,Suppressed,Suppressed,58,7.009,39,4.218,29,3.400,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2014,126,861277,15.130,39,87,18.401,Suppressed,Suppressed,Suppressed,66,8.131,33,3.769,24,2.993,20,2.338,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2015,175,859470,20.003,46,129,23.388,Unreliable,Suppressed,Suppressed,92,10.685,49,5.302,34,3.673,40,4.683,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2016,226,856875,26.720,55,171,30.351,20.183,Suppressed,Suppressed,109,13.084,53,5.963,24,2.742,118,14.629,Suppressed,Suppressed
Connecticut,09,New Haven County,09009,2017,260,860435,31.526,70,190,37.151,16.962,Suppressed,Suppressed,129,15.489,56,6.610,44,5.182,170,20.883,Suppressed,Suppressed
Connecticut,09,New London County,09011,1999,14,257568,Unreliable,2,12,Unreliable,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2000,Suppressed,259088,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2001,13,261396,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2002,12,264698,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2003,12,266584,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2004,18,268595,Unreliable,4,14,Unreliable,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2005,Suppressed,269664,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2006,13,270814,Unreliable,3,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2007,14,270669,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2008,16,272634,Unreliable,5,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2009,24,273630,8.677,9,15,10.251,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2010,21,274055,7.834,7,14,Unreliable,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2011,22,273502,7.919,4,18,9.037,Suppressed,Suppressed,Suppressed,12,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2012,31,274170,11.447,7,24,12.378,Suppressed,Suppressed,Suppressed,14,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2013,49,274150,18.646,14,35,20.482,Suppressed,Suppressed,Suppressed,33,12.888,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2014,46,273676,17.540,15,31,19.460,Suppressed,Suppressed,Suppressed,32,12.119,14,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,New London County,09011,2015,66,271863,25.562,17,49,30.103,Suppressed,Suppressed,Suppressed,43,17.596,19,Unreliable,Suppressed,Suppressed,13,Unreliable,Suppressed,Suppressed
Connecticut,09,New London County,09011,2016,87,269801,33.034,23,64,36.428,Suppressed,Suppressed,Suppressed,45,17.754,19,Unreliable,Suppressed,Suppressed,59,22.786,Suppressed,Suppressed
Connecticut,09,New London County,09011,2017,81,269033,31.727,18,63,34.387,Suppressed,Suppressed,Suppressed,38,14.890,19,Unreliable,Suppressed,Suppressed,57,22.327,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,1999,Suppressed,134939,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2000,Suppressed,136364,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2001,Suppressed,138934,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2002,Suppressed,142362,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2003,Suppressed,145195,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2004,Suppressed,146706,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2005,Suppressed,147657,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2006,Suppressed,148954,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2007,Suppressed,149718,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2008,Suppressed,151583,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2009,10,152330,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2010,Suppressed,152691,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2011,Suppressed,152507,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2012,10,151539,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2013,10,151377,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2014,25,151367,19.414,9,16,21.733,Suppressed,Suppressed,Suppressed,10,Unreliable,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2015,22,151420,16.427,6,16,18.504,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,13,Unreliable,Suppressed,Suppressed
Connecticut,09,Tolland County,09013,2016,34,151118,25.107,12,22,28.332,Suppressed,Suppressed,Suppressed,14,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,21,15.893,Suppressed,Suppressed
